item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
NewEleven 65th Birthday Gifts for Women Men - 65 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Hat, 1974 Black White, One Size		0328B64WNTJ	SM-R4II-7VUD	16.29		2024-03-28 10:09:46 PDT		y	1			11				B0CZL938RN						B0CZL938RN				AMAZON_NA	Migrated Template	Inactive
NewEleven Neighbor Gifts, Thank You Gifts for Neighbors at Christmas, Best Gifts for Neighbors and Friends, Neighbor Ornament Gifts for Women Men Neighborhood, Neighbor Christmas Ornament 2024		1025BYSBXL4	SR-B6VQ-8JH4	9.51		2024-10-25 16:00:03 PDT		y	1			11				B0DJY86YHR						B0DJY86YHR				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Boss For Men Women – Thank You Gifts For Boss, Manager, Leader, Coworker, Men, Male, Chaos Coordinator - Greeting Card		0615FDIM1GM	SS-6UAT-LTMJ	13.57		2025-06-14 22:04:22 PDT		y	1			11				B0FC5W1QX7						B0FC5W1QX7				AMAZON_NA	Migrated Template	Inactive
NewEleven 30th Birthday Gifts For Her Women - 1995 30th Birthday Decorations For Women - 30 Year Old Gifts Idea For Women, Friends, Sister - 16 Oz Coffee Glass		1018BCGMH9J	SZ-GAM6-6BB0	21.74		2024-10-17 19:03:10 PDT		y	1			11				B0DGGDN9WS						B0DGGDN9WS				AMAZON_NA	Migrated Template	Inactive
NewEleven Family Christmas Ornaments 2024, Christmas Decorations Indoor, Mom, Dad, Sister, Brother - Family Tree Funny Christmas Ornaments, Christmas Decor - Ceramic Christmas Ornaments		1024BSADOF1	T1-PJGN-ZDTZ	8.15		2024-10-23 18:09:03 PDT		y	1			11				B0DJY14TYV						B0DJY14TYV				AMAZON_NA	Migrated Template	Inactive
NewEleven Birthday Gifts For Women - Funny Gag Gifts Ideas For Mom, Grandma, Wife, Her, Sister, Coworker - 40th 50th 60th 70th 80th Birthday Gifts For Women – 20 Oz Tumbler		0223BF13F9G	T3-8QDV-BD6U	21.74		2024-02-22 21:38:09 PST		y	1			11				B0CT8JTMF8						B0CT8JTMF8				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Sister From Sister, Brother - Unique Birthday Present For Sister, Soul Sister, Big Sister, Little Sister, Sister In Law, Sibling, Bestie - 16 Oz Coffee Glass		0808AGR7BHF	T8-BRCL-CEUK	24.35		2023-08-08 01:48:20 PDT		y	1			11				B0C9C5VX7S						B0C9C5VX7S				AMAZON_NA	Migrated Template	Inactive
Gifts for Mom from Daughter, Son - Birthday Gifts for Mom - Funny Birthday Cool Present for Mom, Wife, New Mom, Bonus Mom, Mother in Law, Mom to Be from Daughter, Son		1228Z9KO77V	TA-XNW4-MZVE	17.98		2022-12-27 18:57:50 PST		y	3			11				B0B5RJWDFX						850041250328				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Valentines Gifts For Dad, Men - Funny Birthday Gifts For Dad, Husband - Gifts For Father, New Dad, Bonus Dad, Husband, Uncle From Daughter, Son Stainless Steel Mug with Lid - 14 Oz Tumbler		0927BWMSUDI	TF-FGX1-1AVQ	31.26		2024-09-27 13:43:12 PDT		y	1			11				B0CXXG46HR						B0CXXG46HR				AMAZON_NA	Migrated Template	Inactive
NewEleven 80th Birthday Gifts for Women Men - 80 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Hat, 1974 Black White, One Size		0328BY8IAG2	TG-1969-QLUN	13.59		2024-03-28 10:18:18 PDT		y	1			11				B0CZDPZ81T						B0CZDPZ81T				AMAZON_NA	Migrated Template	Inactive
New Mom Gifts For Women - Postpartum Gifts, Pregnancy Gifts For First Time Mom, Expecting Mom, Mom To Be, Pregnant Mom, After Birth Women - 16 Oz Coffee Glass		0507A61FDTU	TG-7N34-L2ZR	26.39		2023-05-07 07:04:50 PDT		y	1			11				B0C1SN5WVQ						B0C1SN5WVQ				AMAZON_NA	Migrated Template	Inactive
Gifts For Brother - Brother Gifts From Sister, Brother - Fathers Day Giftss, Birthday Gifts For Brother, Big Brother Gifts - Funny Brother Gifts For Brothers From Sisters, Siblings - Cedar Candle 8 Oz		0605AHXWJX8	TL-H28I-R154	30.85		2023-06-04 22:48:38 PDT		y	1			11				B0C5XN5691						B0C5XN5691				AMAZON_NA	Migrated Template	Inactive
NewEleven 40th Birthday Gifts for Men Women - Vintage 1983 50th Birthday Decorations Men Women - Retro Trucker Hat (1983 Black)		0312BPFD0FV	TL-XMPP-99MW	20.21		2024-03-12 13:20:27 PDT		y	1			11				B0C6DL59L9						B0C6DL59L9				AMAZON_NA	Migrated Template	Inactive
NewEleven Birthday Gifts For Women, Men - Inspirational Gifts, Thank You Gifts, Appreciation Gifts, Congratulation Gifts For Women, Men, Friend, Nurse, Teacher, Boss, Coworker - 20 Oz Tumbler		0329BXCVTK2	TQ-XEIJ-MYZO	17.67		2024-03-28 21:55:56 PDT		y	1			11				B0CKYL86S1						B0CKYL86S1				AMAZON_NA	Migrated Template	Inactive
NewEleven Penguin Gifts For Women - Penguin Gifts, Penguin Stuff For Penguin Lovers - Cute Funny Birthday Gifts For Women, Best Friend, Sister, Daughter, Coworker - 16 Oz Coffee Glass		0603AF88U4E	TU-6PXW-EYJS	20.38		2023-06-03 12:36:58 PDT		y	1			11				B0C23Y5ZYH						B0C23Y5ZYH				AMAZON_NA	Migrated Template	Inactive
NewEleven Wedding Gifts - Mr and Mrs, Bridal Shower Decorations Card - Wedding Gifts for Couples 2025, Bride Gift for Friends - Just Married 2025 - Greeting Card		0615FDM1TJ3	TU-XEZX-HS89	17.64		2025-06-14 22:34:03 PDT		y	1			11				B0FC6FNMMD						B0FC6FNMMD				AMAZON_NA	Migrated Template	Inactive
NewEleven Iced Coffee Cup With Bamboo Lids And Glass Straws For Boba, Smoothie, Cocktail - 16 Oz Coffee Glass		0208AYVK38W	TY-K4TW-6VD3	32.98		2023-02-07 21:15:21 PST		y	1			11				B0BL6XRG9P						B0BL6XRG9P				AMAZON_NA	Migrated Template	Inactive
Gifts for Mom from Daughter, Son - Birthday Gifts for Mom - Funny Birthday Cool Present for Mom, Wife, New Mom, Bonus Mom, Mother in Law, Mom to Be from Daughter, Son (Child Favorite Mom)		1013AEFWPYK	TY-UIGA-12PL	14.99		2023-10-12 22:16:59 PDT		y	1			11				B0CKYKT79X						B0CKYKT79X				AMAZON_NA	Migrated Template	Inactive
NewEleven 2024 Christmas Ornament, Keepsake Year in Review Christmas Tree Ornaments, Memorable 2024 Gifts, Decorative Keepsake Ceramic Hanging Ornament		1013BZL0VDS	TZ-P3U6-QGEY	8.15		2024-10-13 03:38:42 PDT		y	1			11				B0DH7VZ4CY						B0DH7VZ4CY				AMAZON_NA	Migrated Template	Inactive
NewEleven Book Lovers Gifts - Book Ornaments for Christmas Tree, Book Lover Christmas Ornaments - Gifts for Book Lovers - Book Ornament, Book Lover Ornament, Librarian Ornament - Christmas Ornaments		1017BAZKRPH	U1-WBPG-LZ0V	8.23		2024-10-17 07:23:23 PDT		y	1			11				B0DJY74MRC						B0DJY74MRC				AMAZON_NA	Migrated Template	Inactive
NewEleven Birthday Gifts for Women, Funny Gifts for Best Friend Women - My Last Nerve Candle - Unique Birthday Gifts for Women, Her, Mom, BFF, Sister - 16 Oz Candle		0321BG9E9SU	U2-T22R-L5YH	25.73		2024-03-21 09:22:49 PDT		y	1			11				B0CYSGX6DF						B0CYSGX6DF				AMAZON_NA	Migrated Template	Inactive
NewEleven Dad Birthday Gift - Thanks You Present, Fathers Day Gifts For Dads, Father In Law, Bonus Dads - Dad Gifts From Daughter, Son, Kid, Wife - 20 Oz Tumbler Black		0326FQGVAD4	U4-I16I-Y0FY	23.1		2025-03-26 15:42:11 PDT		y	1			11				B0F1FWGNH8						B0F1FWGNH8				AMAZON_NA	Migrated Template	Inactive
Pet Sympathy Gift - Loss of Dog Gift - Loss of Pet Gift - Soy Candle - Loss of Animal - Pet Passing - Pet Memorial Gift - Loss of Cat - Candle		0624B50BE9W	U6-ZP01-FHVD	23.01		2024-06-24 09:29:45 PDT		y	1			11				B0D82XJDLM						B0D82XJDLM				AMAZON_NA	Migrated Template	Inactive
Coworker Leaving Gifts - Farewell Gifts, Going Away Gift for Coworker - New Job, Goodbye, Good Luck Gifts for Coworkers, Colleagues, Boss, Men, Women, Friends - Candle Gifts		0920BEM98TH	UB-TA3P-4YBQ	31.58		2024-09-20 15:39:08 PDT		y	1			11				B0D7HMXCSP						B0D7HMXCSP				AMAZON_NA	Migrated Template	Inactive
gvds67959		0302ZLEYF5X	UD-JSC7-HVGH	33.18		2022-03-01 19:43:09 PST		y	3			11				B09S9PGL4T						860007389467				AMAZON_NA	Migrated Template	Inactive
NewEleven Bridal Shower Gifts - Wedding Gifts For Bride - Bride To Be, Bachelorette Party, Engagement Gifts For Women - Bride Gifts For Bride To Be, Fiancee, Wifey, Her - 16 Oz Coffee Glass		0422BSO2AK6	UH-A4QB-NCR6	13.59		2024-04-21 19:42:41 PDT		y	1			11				B0CYSTZG5R						B0CYSTZG5R				AMAZON_NA	Migrated Template	Inactive
21st Birthday Gifts For Her - 2002 21st Birthday Decorations For Her - Best 21 Year Old Bday Gifts Idea For Women, Best Friends, Daughter, Sister - Finally 21 Present For Female - 16 Oz Coffee Glass		1221ZUP3CQP	UH-IGWH-QAJ6	26.71		2022-12-21 00:38:27 PST		y	1			11				B0BHVNXBS6						B0BHVNXBS6				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Mom, Mothers Day Cards For Mom from Daughter, Son, Kids on Mother's Day - Funny Gifts For Birthday, Mother's Day, Humorous Greeting Cards For Mother, Mother in Law		0403FF0SUW8	UI-34PP-1D37	10.87		2025-04-03 15:20:49 PDT		y	1			11				B0F2TDKZ4N						B0F2TDKZ4N				AMAZON_NA	Migrated Template	Inactive
NewEleven 60th Birthday Gifts For Men Women - 1965 60th Birthday Decorations For Him Her - Turning 60 Year Old Gifts For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler		1023BQ3WKYM	UM-NFPU-HUFM	27.18		2024-10-23 01:07:30 PDT		y	1			11				B0DH87FYNN						B0DH87FYNN				AMAZON_NA	Migrated Template	Inactive
NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - Greeting Card		0615FDK5YM8	UO-G2CF-RBYF	13.57		2025-06-14 22:04:09 PDT		y	1			11				B0FC68NMQ2						B0FC68NMQ2				AMAZON_NA	Migrated Template	Inactive
NewEleven Iced Coffee Cup With Bamboo Lids And Glass Straws For Boba, Smoothie, Cocktail - 16 Oz Coffee Glass		0603AF5EGS0	UT-NE5H-RBZG	22.43		2023-06-03 12:36:58 PDT		y	1			11				B0C1BWJM89						B0C1BWJM89				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Boss Men Women – Thank You Gifts For Boss, Manager, Leader, Coworker, Men, Male, Chaos Coordinator - Greeting Card		0615FDGD7RK	UU-WJ6M-WTFN	13.57		2025-06-14 21:56:34 PDT		y	1			11				B0FC5XL613						B0FC5XL613				AMAZON_NA	Migrated Template	Inactive
NewEleven 60th Birthday Gifts For Men Women - 1964 60th Birthday Decorations For Men Women - Gifts For Turning 60-60 Year Old Gift For Man, Woman, Mom, Dad, Wife, Husband - 20 Oz Tumbler		1130AWV1MKS	UV-YCOS-F4RF	27.98		2023-11-30 06:02:20 PST		y	1			11				B0CN8ZP46N						B0CN8ZP46N				AMAZON_NA	Migrated Template	Inactive
Birthday Gifts for Women - Best Friend Giftss for Women - Mom Birthday Gifts, Sisters Gifts from Sister - Best Friend, Friendship Gifts, Candles Gifts for Women, Mom, BFF, Wife - Lavender Candle 8 Oz		0813ZRLR20Z	UY-TWS8-4M7Z	27.98		2022-08-13 10:36:04 PDT		y	3			11				B0B6FR26NT						850041250465				AMAZON_NA	Migrated Template	Inactive
NewEleven Class Of 2025 Graduation Gifts For Her, Friends - Funny Master Degree, College Graduation Gifts From Friends And Family - 16 Oz Coffee Glass		0222F1SD0O8	UZ-8P0A-GPKD	16.31		2025-02-22 14:51:50 PST		y	1			11				B0DWMZXCZP						B0DWMZXCZP				AMAZON_NA	Migrated Template	Inactive
NewEleven 40th Birthday Gifts for Men Women - Vintage 1984 40th Birthday Decorations for Men Women - 40 Year Old Gifts for Men, Women, Mom, Dad, Wife, Husband - Retro Trucker Hat (Black White), 1973 Black White, One Size		0129BZY5GMT	Uncommingled.MSKU.1702026630525	27.18		2024-01-28 21:14:47 PST		y	1			11				B0CM5RLDXX						B0CM5RLDXX				AMAZON_NA	Migrated Template	Inactive
Finally 4	<b>Searching for the perfect 30th birthday present for that special someone?</b><br><br> Saying goodbye to their 20s to welcome new beginnings in their 30s definitely calls for a celebration. You consider it a privilege to witness your loved one grow and reach another important milestone.<br><br> So as they enter a new decade, you want to give them a lovely token they’ll sure to find useful. More importantly, it has to be one that’s chic and well-crafted to suit their lifestyle.<br><br> <b>The NewEleven Talk Thirty To Me Wine Tumbler makes a sweet gift idea for stylish and modern women.</b><br><br> Any lady who’s about to hit their 30s will certainly love to drink their favorite beverages from this travel-friendly tumbler. It ideally measures in at 4.5” x 3“ and has a 12 oz liquid capacity, allowing you to keep it in your bag or bring it to the office, school or car with ease. A double-wall vacuum insulation helps keep drinks deliciously chilly.<br><br> Aside from being a total eye candy, this beautiful reusable tumbler also helps you avoid single-use plastic cups. It even comes with a sturdy metal straw and a straw cleaning brush, so you’re always refreshed and hydrated the eco-conscious way.<br><br> <p><b>Product Details:</b></p> <ul> <li>Novelty Wine Tumbler (12 oz.) </li> <li>30th birthday gifts for women, 30th Birthday Decorations</li> <li>Double-Wall Vacuum Insulation </li> <li>BPA Free and Stainless Steel </li> <li> Straw and Straw Cleaning Brush Include</li> <li>Satisfaction Guaranteed </li> </ul> <p></p> <p><b>Get this novelty wine tumbler by clicking Add to Cart above now. </b></p>	1013Y9XDM6Y	V2-469D-PDK6	32.98		2021-10-13 00:59:13 PDT		y	3			11				B09JC3MY4V						707785092069				AMAZON_NA	Migrated Template	Inactive
NewEleven 50th Birthday Gifts For Women - 1974 50th Birthday Decorations For Women - Gifts For Women Turning 50-50 Year Old Gifts For Women - 12 Oz Tumbler		0531B87B185	V3-2DHI-A0G1	23.1		2024-05-31 09:05:34 PDT		y	1			11				B0D5YHG24C						B0D5YHG24C				AMAZON_NA	Migrated Template	Inactive
NewEleven 50th Wedding Anniversary Religious Cross Gifts for Parents, Laser Engraved Glass Standing Cross Keepsake for Couple, 50 Years of Marriage Cross Present		0817BUYISYC	V3-KKSI-UMDP	8.14		2024-08-17 00:45:33 PDT		y	1			11				B0D7HN2MM5						B0D7HN2MM5				AMAZON_NA	Migrated Template	Inactive
NewEleven 1 Year Anniversary Gifts for Boyfriend, One Year Anniversary Gifts for Men, 1st Year Paper Anniversary Gifts for Him Husband - Happy Anniversary Gift for Couple Bf Gifts - 8 Oz Cedar Candle		0920BEJ5T2M	V8-5K55-AR6R	21.45		2024-09-20 15:23:56 PDT		y	1			11				B0DFBX61CJ						B0DFBX61CJ				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts for Men, Women - Funny Gag Gifts Ideas for Dad, Mom, Grandpa, Grandma, Husband, Wife, Uncle, Him - 40th 50th 60th 70th 80th Birthday Gifts for Men Women – Trucker Hat, Thats What I Do		0404BY4CJQA	VD-WXI3-POG7	25.73		2024-04-04 06:41:59 PDT		y	1			11				B0D1GG6SZ1						B0D1GG6SZ1				AMAZON_NA	Migrated Template	Inactive
NewEleven Christmas Decorations Indoor, Ideas - Family Christmas Ornaments 2024, Family Tree Funny Christmas Ornaments, Christmas Decor - Heart Ceramic Christmas Ornaments		1025BYE77JR	VF-9XSF-ZJSF	10.87		2024-10-25 15:44:24 PDT		y	1			11				B0DJYC1HGM						B0DJYC1HGM				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Brother From Sister, Brother - Gifts For Brother - Best Birthday Gifts For Brother, Big Brother, Little Brother, Siblings, Brother In Law, Men - 20 Oz Tumbler Black		0125BQS4GDX	VF-YZVW-BQL1	26.33		2024-01-24 21:49:04 PST		y	1			11				B0CSPDT7PB						B0CSPDT7PB				AMAZON_NA	Migrated Template	Inactive
NewEleven Retirement Gifts For Woman 2025 - Retired Gift For Coworker Leaving - Farewell, Goodbye Presents For Women, Coworkers, Friends - 20 Oz Tumbler		0708Y5LB88J	VG-MZ2S-KBWR	17.66		2021-07-08 09:21:48 PDT		y	3			11				B095S16WV3						707785095886				AMAZON_NA	Migrated Template	Inactive
NewEleven 80th Birthday Gifts For Men Women - 1944 80th Birthday Decorations For Men Women - Gifts For Men Women Turning 80-80 Year Old Gifts For Men, Women - 20 Oz Tumbler Navy		0223BFF8IUY	VN-NUNJ-RBKB	27.18		2024-02-23 01:11:29 PST		y	1			11				B0CT8N6CSJ						B0CT8N6CSJ				AMAZON_NA	Migrated Template	Inactive
Daughter Gift From Mom, Dad - Daughter Gifts, Gifts for Daughters from Mothers, Unique Birthday Gifts for Daughter, Grown Daughter Gift Ideas - 16 Oz Coffee Glass		1108AD2X7EX	VP-XPOB-EZO8	17.87		2023-11-08 14:08:04 PST		y	1			11				B0CC5BG2JQ						B0CC5BG2JQ				AMAZON_NA	Migrated Template	Inactive
NewEleven Flamingo Gifts for Women, Inspirational Gifts for Friends, Motivational Gifts, Sister Gifts, Birthday Gifts, Pink for Girl Daughter Niece - Ornament		1024BSA95N1	VQ-WIM7-NN1R	13.59		2024-10-23 18:18:43 PDT		y	1			11				B0DK394WV1						B0DK394WV1				AMAZON_NA	Migrated Template	Inactive
NewEleven 30th Birthday Gifts For Her - 30th Birthday Decorations For Women Her - 30 Birthday Idea Presents For Women, Her, Wife, Daughter, Girlfriend, Friends, Sisters - 12 Oz Tumbler		0806Z9SXY8Y	VT-M1OM-C7NV	24.51		2022-08-06 16:29:27 PDT		y	3			11				B0B69QP6DS						850041250403				AMAZON_NA	Migrated Template	Inactive
NewEleven for Women, Friend Gifts for Women, for Women - Best Friend Birthday Gifts for Women, BFF, Bestie, Soul Sister Gifts, Gift for Women - Christmas Ornaments		1025BYBG2W3	VV-WPUX-6TUE	10.87		2024-10-25 15:38:21 PDT		y	1			11				B0DK14C5XC						B0DK14C5XC				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Brother From Sister, Brother - Gifts For Brother - Best Birthday Gifts For Brother, Big Brother, Little Brother, Siblings, Brother In Law, Men - 20 Oz Tumbler Navy		0125BQS46CR	VW-TZ67-BG22	28.69		2024-01-24 21:49:01 PST		y	1			11				B0CSPCS8SF						B0CSPCS8SF				AMAZON_NA	Migrated Template	Inactive
NewEleven 50th Birthday Gifts For Men Women - 1975 50th Birthday Decorations For Men Women - Gifts For Men Women Turning 50-50 Year Old Gifts For Men, Women, Mom, Dad, Wife, Husband - 20 Oz Tumbler		0920BCN262C	VZ-VLMW-MLTR	95.08	0	2024-09-20 01:14:02 PDT		y	1			11				B0DH7YGD9Q						B0DH7YGD9Q			0	DEFAULT	Migrated Template	Inactive
NewEleven Birthday Gifts For Women - Inspirational Gifts For Women, Mom, Wife, Friend - Thank You Gifts, Appreciation Gifts, Graduation Gifts For Women, Nurse, Teacher, Coworker - 12 Oz Tumbler		0630ZYPUGMW	W0-NRMF-8IUK	29.59		2022-06-30 13:34:04 PDT		y	3			11				B0B2WCM31Q						850041250212				AMAZON_NA	Migrated Template	Inactive
NewEleven Teacher Appreciation Gifts For Women - Best Teacher Gifts from Student, Teacher Retirement Gifts - Valentines Day Gifts, Thank You Gifts for Teachers - Bible Verse Jar		0212F89ECHK	W1-8IDB-BZ73	24.46		2025-02-12 14:46:57 PST		y	1			11				B0DVSJLHZN						B0DVSJLHZN				AMAZON_NA	Migrated Template	Inactive
NewEleven Retirement Gift For Men Woman 2025 - Cool Retirement Gifts - Coworker Leaving Gifts, Farewell Presents, Retired Decorations, Farewell Goodbye Gift For Coworkers, Friends - Greeting Card		0615FDFF2TC	W6-C0RK-V9ZB	13.57		2025-06-14 21:05:38 PDT		y	1			11				B0FC69GZW9						B0FC69GZW9				AMAZON_NA	Migrated Template	Inactive
NewEleven Coworker Leaving Gifts - Farewell Gifts, Going Away Gift For Coworker - New Job, Goodbye, Good Luck Gift For Coworkers, Colleagues, Boss, Men, Women, Friends - 20 Oz Tumbler		0504YDVYDV5	W7-BHYY-1NZC	35.98		2021-05-03 21:53:15 PDT		y	3			11				B092HNBJT6						707785079688				AMAZON_NA	Migrated Template	Inactive
NEWELEVEN Valentines Gifts For Dad - Birthday Gifts For Dad From Daughter - Husband Gifts - Unique Birthday Present Ideas For Father, Husband, New Dad, Bonus Dad From Daughter - 20 Oz Tumbler		1017B9NZ1SE	WC-3I7C-6VN5	27.18		2024-10-16 22:13:05 PDT		y	1			11				B0CM5R5BDX						B0CM5R5BDX				AMAZON_NA	Migrated Template	Inactive
NewEleven Retirement Gift For Woman, Men 2025 - Goodbye Present, Going Away Gift, Farewell Gifts For Coworkers - Retirement Gifts For Men, Women From Colleague, Friend, Family - 20 Oz Tumbler		0403FDTYS6J	WD-3UXP-TSPV	31.26		2025-04-03 04:54:08 PDT		y	1			11				B0F18PVLJ1						B0F18PVLJ1				AMAZON_NA	Migrated Template	Inactive
NewEleven Mothers Day Gifts For New Mom 2024 – Pregnancy Gifts For First Time Mom, Pregnant Mommy, Expecting Mother, Mommy To Be, Mommy To Be - 16 Oz Coffee Glass		0529BVKX9QJ	WD-ZWFE-AU61	23.34		2024-05-29 08:32:01 PDT		y	1			11				B0CKYKPBNV						B0CKYKPBNV				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Nurse - Nursing Graduation Gift For Women Her - Caregiver Appreciation Gifts, Nursing Student, New Nurses, Nurse Practitioner, RN - 16 Oz Coffee Glass		0404BY9W63Q	WJ-F0KW-EYOB	18.98		2024-04-04 06:53:16 PDT		y	1			11				B0D1GF81G8						B0D1GF81G8				AMAZON_NA	Migrated Template	Inactive
gvds28439		0114YJCHQGZ	WO-9HUF-FYY1	32.98		2021-01-14 13:55:53 PST		y	3			11				B08R8P65YM						707785052988				AMAZON_NA	Migrated Template	Inactive
Funny Aprons For Men With Pockets - Gifts For Boyfriend, Husband - Husband Gifts From Wife - Birthday Gifts For Husband, Men, Him, Boyfriend, Fiance, Friends - Grill Cooking Bbq Kitchen Chef Apron	Apron	0326Y4J1LQ1	WP-5KHH-ARNP	26.98	0	2021-03-25 23:28:40 PDT		y	3			11				B0915L1F5P						707785082688			0	DEFAULT	Migrated Template	Inactive
NewEleven 60th Birthday Gifts for Women, 60th Birthday Decorations, Fabulous 60th Birthday Ornaments Gifts Keepsake, Fun 60th Birthday Gifts Idea for Women - Ceramic Christmas Ornament		1024BS567WI	WR-VKLM-UV1J	13.59		2024-10-23 17:58:35 PDT		y	1			11				B0DJYD117Z						B0DJYD117Z				AMAZON_NA	Migrated Template	Inactive
NewEleven 70th Birthday Gifts For Men Women - 1954 70th Birthday Decorations For Men Women - Gifts For Men Women Turning 70-70 Year Old Gifts For Men, Women - 20 Oz Tumbler Navy		0223BFIZP04	WT-MD3D-F3ZZ	21.57		2024-02-23 01:04:48 PST		y	1			11				B0CT8NQBN5						B0CT8NQBN5				AMAZON_NA	Migrated Template	Inactive
NewEleven House Warming Gifts New Home, New Home Ornament 2024, New Home Gift Ideas Decor- Welcome Home Gifts, Housewarming Gifts New Home, Best Housewarming Gifts 2024 - Glass Ornament		1015B67DEYZ	WW-8OEA-D71Q	10.87		2024-10-15 16:32:10 PDT		y	1			11				B0DHRKRSXC						B0DHRKRSXC				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts For Coworker - Coworker Gifts For Women – Funny Gifts For Coworker, Friends, Work Bestie – Thoughtful Gifts, Appreciation Gifts For Coworker, Employee, Friends – 16 Oz Coffee Glass		0603AEYPN1B	WW-I74I-71MX	19.79		2023-06-03 12:36:58 PDT		y	1			11				B0C2TJY1XL						B0C2TJY1XL				AMAZON_NA	Migrated Template	Inactive
NewEleven Retirement Gifts - Retirement Gift for Woman, Farewell Gift, Goodbye Present for Men, Women - Going Away, Goodbye Gifts for Coworkers - Candle		0421FUJEFAX	WY-FHPL-MTWW	16.46		2025-04-21 07:01:14 PDT		y	1			11				B0F3C9BMFZ						B0F3C9BMFZ				AMAZON_NA	Migrated Template	Inactive
NewEleven Mothers Day Gifts For Mom From Daughter, Mothers Day Birthday Card For Mommy, Bonus Mom, Mother In Law, Cool Mother's Day Gifts from Daughter, Heartfelt Message to Mother, Greeting Cards		0403FEXFIJR	WZ-FOQA-VOQC	10.87		2025-04-03 15:04:32 PDT		y	1			11				B0F2TB3Q7Q						B0F2TB3Q7Q				AMAZON_NA	Migrated Template	Inactive
NewEleven 60th Birthday Gifts For Men Women - 1964 60th Birthday Decorations For Men Women - Gifts For Men Women Turning 50-50 Year Old Gifts For Men, Women, Mom, Dad, Wife, Husband - 20 Oz Tumbler		1130AWTRGS3	X6-O5J6-LBPF	27.16		2023-11-30 06:02:19 PST		y	1			11				B0CN93CWYD						B0CN93CWYD				AMAZON_NA	Migrated Template	Inactive
NewEleven Gifts for Dad, Love You Dad Gift Keepsake, Father Birthday Gift, Fun Birthday Gifts for Papa from Daughter, Son - Glass Heart Christmas Ornament		1026B17F9WB	X7-HY6C-XQAD	10.87		2024-10-26 14:04:31 PDT		y	1			11				B0DJZ5B6YZ						B0DJZ5B6YZ				AMAZON_NA	Migrated Template	Inactive
QWSAvsss3494		0420Z7WT1U4	X7-P7YT-3QVD	32.74		2022-04-20 16:37:40 PDT		y	3			11				B09XDZL14H						850041250021				AMAZON_NA	Migrated Template	Inactive
21st Birthday Gifts For Her - Vintage 2001 21st Birthday Decorations For Her - 21 Year Old Gifts, 21 Birthday Idea Presents For Her, Daughter, Sisters, Friends - 22 Oz Wine Glass		0831Z05BYIZ	XB-XUYN-DH3Y	34.12		2022-08-30 18:47:06 PDT		y	1			11				B0B8D46PLX						B0B8D46PLX				AMAZON_NA	Migrated Template	Inactive
Tumbler 20Oz 1		0112ZHDFGYN	XC-60JA-OY2Q	63.19		2022-01-12 12:12:12 PST		y	1			11				B09PYJYZB1						B09PYJYZB1				AMAZON_NA	Migrated Template	Inactive
NewEleven Personalized Monogrammed Gifts For Women – Customized Birthday Gifts For Women, Friends, Girls - Initial Gifts For Her - 16 Oz Coffee Glass		0209BOYVEST	XD-2TMU-X7TG	13.86		2024-02-09 00:25:54 PST		y	1			11				B0CQK5V9G1						B0CQK5V9G1				AMAZON_NA	Migrated Template	Inactive
NewEleven Wedding Gifts - Mr and Mrs, Bridal Shower Decorations Card - Wedding Gifts for Couples 2025, Bride Gift for Friends - Just Married 2025 - Greeting Card		0615FDL9PE2	XK-EXGK-T2H0	17.64		2025-06-14 22:24:08 PDT		y	1			11				B0FC6DL8X8						B0FC6DL8X8				AMAZON_NA	Migrated Template	Inactive
NewEleven Retirement Gifts For Women 2025 - Happy Retirement Party Decorations - Coworker Leaving Gifts, Farewell Gift, Goodbye Gift For Coworkers, Friends - 16 Oz Wine Glass		0426B7HE71P	XL-MR6A-RPZ5	32.62		2024-04-26 04:02:31 PDT		y	1			11				B0CWNTN1JN						B0CWNTN1JN				AMAZON_NA	Migrated Template	Inactive
